Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
1442,2,,2014-01-13T17:36:23.980,4,,1777,,,2014-01-13T17:36:23.980,,,,1,,1432,
1444,2,,2014-01-14T10:45:26.120,5,,505,,,2014-01-14T10:45:26.120,,,,0,,1440,
1445,2,,2014-01-15T23:34:29.317,4,,329,,,2014-01-15T23:34:29.317,,,,0,,266,
1446,1,,2014-01-16T05:39:49.740,6,1481,1644,70,2015-03-10T16:10:20.137,2015-10-24T11:48:58.260,Indian Movie Database?,"data-request,film,india",2,0,2,,
1447,2,,2014-01-16T07:56:00.567,4,,505,,,2014-01-16T07:56:00.567,,,,0,,1446,
1448,1,,2014-01-16T12:21:30.887,7,210,1512,,,2014-01-17T15:12:48.037,What are examples of people sharing personal data as open data?,"best-practice,uses-of-open-data",3,4,3,,
1449,2,,2014-01-16T17:56:19.027,2,,263,263,2014-01-16T21:50:14.397,2014-01-16T21:50:14.397,,,,0,,1448,
1450,2,,2014-01-17T03:11:02.570,2,,1142,,,2014-01-17T03:11:02.570,,,,0,,1448,
1451,1,1456,2014-01-17T10:21:05.090,6,78,505,-1,2017-04-13T12:57:29.653,2015-03-25T09:26:45.453,Journals for Open Data research,"data-request,research",1,0,,,
1452,2,,2014-01-17T15:12:48.037,1,,509,,,2014-01-17T15:12:48.037,,,,0,,1448,
1453,1,1454,2014-01-18T22:26:45.687,13,3714,1806,1806,2017-01-20T04:41:09.100,2017-04-11T19:23:56.197,Trying to locate US Census Shapefiles for all MSA's (Metropolitan & Micropolitan Statistical Areas),"data.gov,city,geospatial,us-census",4,2,1,,
1454,2,,2014-01-19T07:43:34.257,14,,958,958,2015-12-06T15:32:55.140,2015-12-06T15:32:55.140,,,,5,,1453,
1455,1,,2014-01-19T14:19:12.170,5,54,1758,70,2015-04-01T12:10:09.960,2015-04-01T12:10:09.960,Involvement of central statistics bureau with national open data portal,"government,best-practice,data-portal,census",1,0,1,,
1456,2,,2014-01-20T10:58:46.600,2,,1512,,,2014-01-20T10:58:46.600,,,,1,,1451,
1457,1,,2014-01-20T11:02:36.667,6,590,1762,70,2015-03-26T21:31:32.917,2016-02-27T22:40:01.563,A dataset for Google Books,"data-request,books",3,0,,,
1458,2,,2014-01-20T14:28:41.773,4,,509,,,2014-01-20T14:28:41.773,,,,0,,1457,
1459,2,,2014-01-20T14:43:24.727,2,,505,,,2014-01-20T14:43:24.727,,,,0,,1457,
1460,2,,2014-01-21T03:39:31.710,1,,1652,,,2014-01-21T03:39:31.710,,,,0,,589,
1461,2,,2014-01-22T20:10:30.693,2,,329,,,2014-01-22T20:10:30.693,,,,0,,78,
1462,2,,2014-01-22T23:37:48.740,5,,1667,18,2014-09-04T21:01:39.290,2014-09-04T21:01:39.290,,,,0,,1453,
1463,2,,2014-01-22T23:40:40.333,1,,1667,,,2014-01-22T23:40:40.333,,,,1,,1455,
1464,1,,2014-01-23T09:34:20.490,3,259,505,1511,2014-01-23T13:05:30.690,2014-01-23T21:24:31.847,Crowdsourced Open Data,"government,releasing-data,crowdsourcing,reliability",2,3,2,,
1465,2,,2014-01-23T13:03:04.443,0,,1511,,,2014-01-23T13:03:04.443,,,,2,,1464,
1466,2,,2014-01-23T14:47:34.113,1,,1834,,,2014-01-23T14:47:34.113,,,,0,,453,
1467,2,,2014-01-23T21:19:00.667,2,,1667,1667,2014-01-23T21:24:31.847,2014-01-23T21:24:31.847,,,,0,,1464,
1468,2,,2014-01-24T18:05:43.690,1,,1667,,,2014-01-24T18:05:43.690,,,,1,,133,
1469,2,,2014-01-24T18:42:52.703,6,,1667,1667,2014-01-24T18:56:34.617,2014-01-24T18:56:34.617,,,,0,,381,
1470,2,,2014-01-24T21:35:46.680,-3,,1844,,,2014-01-24T21:35:46.680,,,,3,,269,
1471,2,,2014-01-24T22:47:13.233,2,,1136,1136,2015-07-20T23:04:20.290,2015-07-20T23:04:20.290,,,,4,,433,
1472,1,,2014-01-24T23:17:09.463,5,104,1136,70,2015-03-30T15:23:06.847,2015-03-30T15:23:06.847,Is there any documentation or case study of scaling up an Open Data API?,"api,releasing-data,best-practice",1,4,1,,
1473,1,,2014-01-26T01:27:03.120,1,186,1850,70,2015-03-30T14:50:16.710,2015-03-30T14:50:16.710,Real Newbie Question,"data-request,metadata",1,0,,,
1474,2,,2014-01-26T02:07:08.320,3,,592,,,2014-01-26T02:07:08.320,,,,2,,1473,
1475,5,,2014-01-27T05:11:45.207,0,,244,244,2014-01-27T05:11:45.207,2014-01-27T05:11:45.207,,,,0,,,
1476,4,,2014-01-27T05:11:45.207,0,,244,244,2014-01-27T05:11:45.207,2014-01-27T05:11:45.207,,,,0,,,
1478,2,,2014-01-28T23:22:19.090,8,,1868,,,2014-01-28T23:22:19.090,,,,1,,562,
1479,1,1480,2014-01-29T18:19:35.080,6,1971,1874,70,2015-03-30T14:35:15.047,2015-03-30T14:35:15.047,Techniques for Pulling Prices for a Large Number of Amazon Items,"api,best-practice,products",1,0,1,,
1480,2,,2014-01-29T19:31:28.920,5,,505,505,2014-02-07T09:23:48.447,2014-02-07T09:23:48.447,,,,1,,1479,
1482,1,1483,2014-01-30T12:29:43.943,9,251,1870,16256,2017-05-25T16:37:21.583,2017-05-25T16:37:21.583,Music partitions for piano,"data-request,music,audio",3,0,4,,
1483,2,,2014-01-30T12:55:04.053,6,,505,,,2014-01-30T12:55:04.053,,,,2,,1482,
1485,2,,2014-02-01T17:08:33.763,3,,1652,,,2014-02-01T17:08:33.763,,,,0,,477,
1486,2,,2014-02-03T15:08:44.937,7,,1512,90,2015-03-28T21:43:12.560,2015-03-28T21:43:12.560,,,,0,,477,
1488,1,,2014-02-04T18:09:06.710,4,106,1052,1142,2014-02-05T12:06:18.573,2014-06-09T21:04:13.123,Occupational Outlook Handbook dataset,"usa,data.gov,economics",2,2,,,
1489,1,,2014-02-04T21:23:14.800,6,115,84,,,2014-03-02T17:56:30.007,A file listing adjacent congressional districts?,"government,district",3,2,1,,
1490,2,,2014-02-05T09:45:54.013,3,,505,,,2014-02-05T09:45:54.013,,,,3,,1489,
1491,2,,2014-02-06T01:31:44.490,6,,958,958,2014-02-07T18:48:17.720,2014-02-07T18:48:17.720,,,,0,,1489,
1492,1,1732,2014-02-06T04:30:47.110,5,609,1916,70,2015-03-27T10:00:12.733,2015-03-27T10:00:12.733,Results of past NCAA games,"data-request,sports,historical",2,1,1,,
1493,5,,2014-02-06T13:12:56.307,0,,90,90,2014-06-28T08:06:14.973,2014-06-28T08:06:14.973,,,,0,,,
1494,4,,2014-02-06T13:12:56.307,0,,505,505,2014-02-06T16:23:21.880,2014-02-06T16:23:21.880,,,,0,,,
1495,5,,2014-02-06T13:22:49.183,0,,-1,-1,2014-02-06T13:22:49.183,2014-02-06T13:22:49.183,,,,0,,,
1496,4,,2014-02-06T13:22:49.183,0,,505,505,2014-02-06T16:22:52.753,2014-02-06T16:22:52.753,,,,0,,,
1497,5,,2014-02-06T13:24:53.753,0,,1511,90,2017-05-08T20:07:46.423,2017-05-08T20:07:46.423,,,,0,,,
1498,4,,2014-02-06T13:24:53.753,0,,505,90,2014-06-07T04:27:22.993,2014-06-07T04:27:22.993,,,,0,,,
1499,5,,2014-02-06T13:26:42.963,0,,-1,-1,2014-02-06T13:26:42.963,2014-02-06T13:26:42.963,,,,0,,,
1500,4,,2014-02-06T13:26:42.963,0,,505,505,2014-02-06T16:32:08.727,2014-02-06T16:32:08.727,,,,0,,,
1501,5,,2014-02-06T13:27:34.827,0,,90,90,2014-05-23T03:06:29.083,2014-05-23T03:06:29.083,,,,0,,,
1502,4,,2014-02-06T13:27:34.827,0,,505,505,2014-02-06T16:23:55.053,2014-02-06T16:23:55.053,,,,0,,,
1503,5,,2014-02-06T13:28:45.330,0,,90,244,2014-06-29T15:03:55.973,2014-06-29T15:03:55.973,,,,0,,,
1504,4,,2014-02-06T13:28:45.330,0,,505,505,2014-02-06T16:22:39.110,2014-02-06T16:22:39.110,,,,0,,,
1505,5,,2014-02-06T13:29:33.430,0,,-1,-1,2014-02-06T13:29:33.430,2014-02-06T13:29:33.430,,,,0,,,
1506,4,,2014-02-06T13:29:33.430,0,,505,505,2014-02-06T16:23:40.977,2014-02-06T16:23:40.977,,,,0,,,
1507,5,,2014-02-06T13:30:04.557,0,,-1,-1,2014-02-06T13:30:04.557,2014-02-06T13:30:04.557,,,,0,,,
1508,4,,2014-02-06T13:30:04.557,0,,505,505,2014-02-06T16:22:25.843,2014-02-06T16:22:25.843,,,,0,,,
1509,1,,2014-02-06T17:50:08.867,6,124,1922,754,2015-03-27T09:57:55.747,2015-03-27T09:57:55.747,Database of trademarked words,"data-request,data.gov",1,1,,,
1510,2,,2014-02-07T00:26:30.557,1,,90,,,2014-02-07T00:26:30.557,,,,0,,691,
1511,1,,2014-02-08T05:41:42.183,5,523,1929,,,2014-02-28T05:29:15.837,How to acquire data about the speed and density of vehicle on freeways?,"data-request,government,data.gov",5,2,2,,
1512,2,,2014-02-08T08:29:51.677,3,,505,,,2014-02-08T08:29:51.677,,,,0,,1511,
1513,2,,2014-02-08T11:31:28.580,7,,1930,,,2014-02-08T11:31:28.580,,,,0,,1482,
1514,2,,2014-02-08T15:43:28.203,1,,1930,,,2014-02-08T15:43:28.203,,,,2,,365,
1515,2,,2014-02-08T15:57:26.473,2,,1930,,,2014-02-08T15:57:26.473,,,,2,,297,
1517,1,1530,2014-02-09T00:19:30.043,17,6378,90,70,2015-03-15T11:07:07.133,2015-09-03T03:44:05.600,CKAN vs. Socrata,"ckan,socrata,okfn",6,2,9,,
1518,1,,2014-02-09T11:47:27.160,7,1322,1934,754,2015-03-31T01:33:34.857,2016-10-27T08:06:35.753,Tool to extract the main concepts/topics from web pages,"api-request,tool-request,best-practice,machine-learning,nlp",4,3,3,,
1519,2,,2014-02-09T13:28:17.493,6,,505,,,2014-02-09T13:28:17.493,,,,2,,1518,
1520,2,,2014-02-09T15:05:16.893,2,,1931,,,2014-02-09T15:05:16.893,,,,0,,1511,
1521,2,,2014-02-09T15:09:51.673,1,,1931,,,2014-02-09T15:09:51.673,,,,0,,1511,
1522,2,,2014-02-09T16:58:54.187,4,,44,,,2014-02-09T16:58:54.187,,,,5,,1517,
1523,2,,2014-02-09T17:28:40.393,3,,1931,,,2014-02-09T17:28:40.393,,,,2,,1488,
1524,2,,2014-02-10T11:09:58.357,8,,1941,,,2014-02-10T11:09:58.357,,,,2,,1517,
1525,1,1543,2014-02-10T15:17:44.533,3,80,1944,70,2015-04-19T15:21:24.357,2015-04-19T15:21:24.357,User interface data,"data-request,computing",1,6,,,
1526,2,,2014-02-10T16:29:34.060,5,,90,90,2017-03-07T22:29:00.380,2017-03-07T22:29:00.380,,,,0,,477,
1527,1,1532,2014-02-10T18:09:00.157,6,246,24,18,2015-03-13T20:30:47.810,2015-03-13T20:30:47.810,Where can I find a complete list of Census Bureau Summary Level (SUMLEV) definitions in table format?,"us-census",1,0,,,
1528,1,1529,2014-02-10T18:51:37.707,5,1356,1949,,,2014-02-13T01:42:59.563,Obtaining longitude/latitude boundaries for Google Maps regions,"maps",2,0,1,,
1529,2,,2014-02-10T20:45:39.957,1,,1142,1142,2014-02-10T20:52:37.660,2014-02-10T20:52:37.660,,,,1,,1528,
1530,2,,2014-02-10T21:52:51.663,9,,1950,-1,2015-09-03T03:44:05.600,2015-09-03T03:44:05.600,,,,0,,1517,
1531,2,,2014-02-11T02:51:47.253,4,,1954,,,2014-02-11T02:51:47.253,,,,0,,1509,
1532,2,,2014-02-11T09:26:48.927,5,,1142,,,2014-02-11T09:26:48.927,,,,1,,1527,
1533,1,1535,2014-02-11T14:58:19.027,4,975,1762,70,2015-03-30T11:08:38.920,2015-03-30T11:08:38.920,Download Wikipedia articles from a specific category,"wikipedia",1,0,0,,
1534,2,,2014-02-11T22:16:53.190,13,,1960,,,2014-02-11T22:16:53.190,,,,3,,1517,
1535,2,,2014-02-12T18:00:03.153,3,,169,-1,2017-04-13T12:57:29.950,2014-02-13T08:47:30.180,,,,0,,1533,
1536,2,,2014-02-13T01:42:59.563,0,,1667,,,2014-02-13T01:42:59.563,,,,0,,1528,
1537,1,,2014-02-13T05:41:57.900,5,1208,1969,70,2015-04-17T18:23:21.633,2016-05-09T03:46:53.173,Using the API from Healthcare.gov to access healthcare plan data,"healthcare-finder-api",3,1,,,
1538,2,,2014-02-13T09:57:16.700,2,,1970,1511,2014-03-07T09:15:50.870,2014-03-07T09:15:50.870,,,,0,,107,
1539,2,,2014-02-13T17:39:28.873,5,,1973,,,2014-02-13T17:39:28.873,,,,1,,1517,
1540,2,,2014-02-13T18:18:36.507,10,,13,,,2014-02-13T18:18:36.507,,,,0,,1517,
1541,2,,2014-02-13T18:52:00.983,3,,1667,,,2014-02-13T18:52:00.983,,,,4,,1537,
1542,1,,2014-02-13T19:28:53.390,3,576,1974,505,2014-02-14T08:01:25.207,2014-02-17T17:28:52.790,Telemetry data feeds,"data-request,real-time",1,0,,,
1543,2,,2014-02-14T00:54:00.607,3,,1629,,,2014-02-14T00:54:00.607,,,,2,,1525,
1544,2,,2014-02-14T18:40:19.483,4,,1981,,,2014-02-14T18:40:19.483,,,,0,,1438,
1545,1,,2014-02-15T14:32:00.770,20,20942,1052,1652,2015-12-28T03:05:16.783,2017-03-01T07:18:34.843,Twitter open datasets,"data-request,nlp,social-media,network-structure",7,7,14,,
1546,1,1547,2014-02-16T23:39:31.523,11,1030,1989,1511,2015-01-17T15:51:50.717,2015-02-12T19:08:52.130,How might I go about visualising historical temperature CSV data?,"tool-request,weather,time-series",3,2,2,,
1547,2,,2014-02-17T12:15:29.747,13,,1512,5642,2015-02-12T19:08:52.130,2015-02-12T19:08:52.130,,,,4,,1546,
1548,2,,2014-02-17T14:52:49.190,13,,1511,1511,2016-10-28T18:55:17.103,2016-10-28T18:55:17.103,,,,0,,1545,
1549,2,,2014-02-17T17:28:52.790,1,,263,,,2014-02-17T17:28:52.790,,,,0,,1542,
1550,1,,2014-02-17T23:11:35.450,8,249,1995,70,2015-03-25T09:56:52.273,2015-08-25T19:22:36.623,Demography vs. political preference data sources,"data-request,government,europe,census",3,0,1,,
1552,1,,2014-02-18T04:59:53.620,3,165,193,193,2014-09-10T17:17:48.313,2014-09-10T17:17:48.313,Understanding City Budgets,"government,releasing-data,standards,city",2,1,,,
1553,1,1562,2014-02-18T23:33:06.153,6,704,1999,18,2015-03-13T20:34:32.997,2016-07-21T00:07:40.610,Population Within Radius,"data-request,us-census,geospatial",2,3,1,,
1554,2,,2014-02-18T23:56:11.570,52,,2000,2000,2017-05-01T01:17:34.050,2017-05-01T01:17:34.050,,,,2,,562,
1555,1,,2014-02-19T00:07:33.310,5,366,2001,70,2015-02-22T17:44:59.823,2015-02-22T17:44:59.823,Numeric facts database?,"data-request",5,0,2,,
1556,2,,2014-02-19T06:57:41.407,4,,90,90,2014-02-24T13:31:07.967,2014-02-24T13:31:07.967,,,,4,,1552,
1557,2,,2014-02-19T07:01:08.363,1,,90,,,2014-02-19T07:01:08.363,,,,0,,1546,
1558,2,,2014-02-19T08:39:25.463,6,,90,90,2014-11-27T07:53:43.400,2014-11-27T07:53:43.400,,,,0,,1545,
1559,2,,2014-02-19T08:56:15.493,2,,1511,,,2014-02-19T08:56:15.493,,,,0,,1555,
1560,1,,2014-02-19T09:27:10.397,4,220,1970,70,2015-03-25T09:18:06.043,2015-03-25T09:18:06.043,How can I get a list of currencies from Wikidata?,"data-request,finance,wikidata",2,0,,,
1561,2,,2014-02-19T17:11:13.807,2,,1667,,,2014-02-19T17:11:13.807,,,,1,,1560,
1562,2,,2014-02-19T17:18:42.127,8,,1667,,,2014-02-19T17:18:42.127,,,,1,,1553,
1563,2,,2014-02-19T19:00:01.003,4,,2010,,,2014-02-19T19:00:01.003,,,,0,,921,
1564,2,,2014-02-19T19:49:15.203,2,,263,,,2014-02-19T19:49:15.203,,,,0,,1555,
1565,2,,2014-02-19T19:59:20.797,3,,263,,,2014-02-19T19:59:20.797,,,,3,,1552,
1566,1,,2014-02-19T23:15:14.570,22,12473,2013,70,2015-03-30T14:47:59.607,2015-09-17T02:50:22.793,Open API for SEC data?,"usa,api-request,finance",6,0,11,,
1567,2,,2014-02-20T08:45:21.733,3,,2012,,,2014-02-20T08:45:21.733,,,,1,,1555,
1568,2,,2014-02-20T09:08:08.173,1,,2012,2012,2014-02-20T18:49:29.453,2014-02-20T18:49:29.453,,,,0,,912,
1569,1,1603,2014-02-20T12:04:53.113,0,78,2014,2014,2014-02-23T20:10:49.453,2014-02-23T20:26:41.777,Search CSW for opendata without using an anytext filter?,"data-portal",1,2,,,
1570,2,,2014-02-20T17:55:46.493,6,,1667,1667,2014-10-06T23:49:21.367,2014-10-06T23:49:21.367,,,,0,,1566,
1571,2,,2014-02-21T01:25:23.993,2,,1667,,,2014-02-21T01:25:23.993,,,,0,,41,
1572,1,1573,2014-02-21T08:00:15.863,2,166,244,-1,2017-04-13T12:57:29.950,2015-03-30T13:58:09.153,Parsing Curriculum Vitaes,"tool-request,extracting,parsing",1,1,2,,
1573,2,,2014-02-21T08:54:03.090,1,,1511,,,2014-02-21T08:54:03.090,,,,0,,1572,
1574,2,,2014-02-21T13:11:30.507,3,,1511,1511,2014-02-21T14:59:24.293,2014-02-21T14:59:24.293,,,,0,,1537,
1575,1,1583,2014-02-21T14:47:16.273,4,295,705,70,2015-03-30T11:24:22.783,2015-03-30T11:24:22.783,Open Product Data sources and importing into SQL,"tool-request,sql,okfn",2,0,,,
1576,1,4986,2014-02-21T15:25:20.033,12,260,2025,-1,2017-03-20T10:32:31.783,2017-05-17T08:51:12.877,How do I share Open Data with others on this SE site?,"releasing-data,tool-request",4,8,3,,
1577,1,1578,2014-02-22T01:44:39.443,6,1671,705,70,2015-04-19T15:25:55.157,2016-10-05T23:46:27.683,Famous people dataset,"data-request,names",3,0,1,,
1578,2,,2014-02-22T03:19:23.143,4,,1511,,,2014-02-22T03:19:23.143,,,,0,,1577,
1579,2,,2014-02-22T04:05:47.930,2,,1511,,,2014-02-22T04:05:47.930,,,,0,,302,
1580,2,,2014-02-22T04:29:37.170,2,,1511,,,2014-02-22T04:29:37.170,,,,0,,943,
1581,2,,2014-02-22T05:24:43.737,2,,1511,-1,2017-05-23T12:37:19.983,2014-02-22T05:24:43.737,,,,0,,1575,
1582,1,,2014-02-22T06:06:03.667,19,13349,2018,70,2015-03-15T10:59:43.827,2017-06-27T12:44:27.370,Free database or API of all North American businesses,"data-request,business,north-america",10,0,13,,
1583,2,,2014-02-22T06:29:15.030,5,,2000,-1,2017-04-13T12:57:29.653,2015-03-16T05:04:32.910,,,,2,,1575,
1584,2,,2014-02-22T14:16:29.027,5,,2029,,,2014-02-22T14:16:29.027,,,,1,,1582,
1585,1,,2014-02-22T14:35:40.063,7,195,2030,70,2015-03-27T16:11:22.200,2015-03-27T16:11:22.200,Where can I find dataset around child labor in cocoa production?,"data-request,food",1,1,,,
1586,2,,2014-02-22T14:45:10.047,3,,2030,,,2014-02-22T14:45:10.047,,,,0,,1577,
1587,2,,2014-02-22T16:07:27.377,4,,2031,,,2014-02-22T16:07:27.377,,,,0,,1576,
1588,2,,2014-02-22T16:29:04.507,4,,2031,,,2014-02-22T16:29:04.507,,,,0,,1429,
1589,2,,2014-02-22T19:02:20.437,15,,244,-1,2017-04-13T12:57:29.950,2014-02-22T19:02:20.437,,,,4,,1582,
1590,2,,2014-02-22T19:40:22.833,6,,1667,,,2014-02-22T19:40:22.833,,,,2,,1582,
1591,2,,2014-02-22T20:03:12.060,7,,2033,,,2014-02-22T20:03:12.060,,,,1,,1582,
1592,2,,2014-02-22T20:34:39.277,6,,90,90,2014-03-04T01:29:37.563,2014-03-04T01:29:37.563,,,,5,,1576,
1593,2,,2014-02-22T20:50:45.420,2,,2030,2030,2014-02-23T06:31:53.307,2014-02-23T06:31:53.307,,,,2,,1415,
1594,1,,2014-02-23T04:47:06.257,11,2618,2035,505,2014-02-23T10:10:45.260,2016-11-20T19:51:17.487,Open Source alternative to IMDB,"data-request,film",4,2,5,,
1595,2,,2014-02-23T04:54:24.733,3,,2035,,,2014-02-23T04:54:24.733,,,,0,,1582,
1596,5,,2014-02-23T10:14:36.343,0,,-1,-1,2014-02-23T10:14:36.343,2014-02-23T10:14:36.343,,,,0,,,
1597,4,,2014-02-23T10:14:36.343,0,,505,244,2014-02-23T15:28:18.303,2014-02-23T15:28:18.303,,,,0,,,
1598,2,,2014-02-23T11:18:30.540,5,,1834,90,2016-11-19T23:31:37.860,2016-11-19T23:31:37.860,,,,0,,1594,
1599,2,,2014-02-23T18:18:01.600,2,,2031,,,2014-02-23T18:18:01.600,,,,0,,1373,
1600,2,,2014-02-23T18:25:22.580,4,,2031,,,2014-02-23T18:25:22.580,,,,0,,1518,
1601,2,,2014-02-23T19:12:40.650,4,,2040,,,2014-02-23T19:12:40.650,,,,1,,1594,
1602,1,,2014-02-23T19:18:41.060,2,526,2040,70,2015-04-19T15:26:34.277,2015-04-19T15:26:34.277,Free high quality geolocation database,"data-request,geospatial",5,2,2,,
1603,2,,2014-02-23T20:09:00.117,1,,2014,2014,2014-02-23T20:26:41.777,2014-02-23T20:26:41.777,,,,0,,1569,
1604,2,,2014-02-23T22:07:36.283,1,,1667,,,2014-02-23T22:07:36.283,,,,0,,875,
1607,2,,2014-02-24T12:38:50.723,6,,1934,,,2014-02-24T12:38:50.723,,,,3,,1518,
1609,1,,2014-02-24T18:03:29.623,5,207,505,505,2014-02-24T18:49:49.627,2015-05-20T19:17:11.240,Estimate of total public expenditure from governments around world?,"government,spending",4,0,,,
1610,2,,2014-02-24T18:41:11.540,4,,2075,2075,2015-05-20T19:17:11.240,2015-05-20T19:17:11.240,,,,0,,1609,user1702
1612,1,1634,2014-02-24T19:55:43.060,6,149,2049,-1,2017-04-13T12:57:29.950,2015-02-05T23:06:16.217,Translation dictionaries,"data-request,dictionary",2,2,2,,
1613,1,,2014-02-25T04:21:44.320,12,989,1652,4293,2017-03-31T14:42:56.973,2017-03-31T14:42:56.973,"Where can I find a dataset of songs labeled with their genre, BPM and key?","data-request,music",3,2,5,,
1614,2,,2014-02-25T07:47:14.750,2,,1511,1511,2016-11-24T12:15:57.573,2016-11-24T12:15:57.573,,,,0,,1390,
1615,2,,2014-02-25T09:25:09.390,9,,505,,,2014-02-25T09:25:09.390,,,,1,,1613,
1616,5,,2014-02-25T10:59:52.993,0,,-1,-1,2014-02-25T10:59:52.993,2014-02-25T10:59:52.993,,,,0,,,
1617,4,,2014-02-25T10:59:52.993,0,,1511,70,2015-03-26T23:23:45.850,2015-03-26T23:23:45.850,,,,0,,,
1618,2,,2014-02-25T11:20:24.970,3,,1511,1511,2014-02-25T11:25:53.387,2014-02-25T11:25:53.387,,,,3,,1612,
1619,2,,2014-02-25T13:49:48.513,5,,1511,1511,2014-02-25T13:57:04.110,2014-02-25T13:57:04.110,,,,1,,1585,
1620,2,,2014-02-25T15:16:40.463,2,,1511,,,2014-02-25T15:16:40.463,,,,0,,875,
1621,2,,2014-02-25T18:53:19.450,3,,1954,,,2014-02-25T18:53:19.450,,,,0,,1550,
1622,2,,2014-02-25T19:02:35.297,1,,1954,,,2014-02-25T19:02:35.297,,,,2,,1492,
1623,2,,2014-02-25T21:50:30.710,3,,233,,,2014-02-25T21:50:30.710,,,,0,,266,
1624,2,,2014-02-26T07:27:52.510,3,,90,,,2014-02-26T07:27:52.510,,,,0,,1602,
1625,2,,2014-02-26T07:44:12.663,2,,90,,,2014-02-26T07:44:12.663,,,,0,,302,
1626,2,,2014-02-26T08:57:51.830,3,,2037,,,2014-02-26T08:57:51.830,,,,0,,302,
1627,2,,2014-02-26T09:32:50.210,1,,1511,,,2014-02-26T09:32:50.210,,,,2,,956,
1628,2,,2014-02-26T14:10:36.700,2,,794,,,2014-02-26T14:10:36.700,,,,2,,1602,
1629,2,,2014-02-26T14:18:02.197,2,,794,,,2014-02-26T14:18:02.197,,,,0,,1353,
1630,2,,2014-02-26T14:21:21.823,3,,1354,,,2014-02-26T14:21:21.823,,,,1,,1602,
1631,2,,2014-02-26T20:16:46.930,3,,688,,,2014-02-26T20:16:46.930,,,,0,,1511,
1632,2,,2014-02-27T01:03:56.243,2,,1954,,,2014-02-27T01:03:56.243,,,,1,,1609,
1633,2,,2014-02-27T16:52:07.733,4,,1896,1512,2014-02-28T18:10:16.143,2014-02-28T18:10:16.143,,,,1,,1609,
1634,2,,2014-02-27T19:32:35.247,0,,1667,-1,2017-05-23T12:37:19.983,2014-02-27T19:32:35.247,,,,0,,1612,
1635,2,,2014-02-27T22:13:25.483,2,,263,,,2014-02-27T22:13:25.483,,,,0,,1576,
1636,2,,2014-02-28T03:25:57.143,3,,263,,,2014-02-28T03:25:57.143,,,,2,,1609,
1637,2,,2014-02-28T05:29:15.837,1,,263,-1,2017-04-13T12:57:29.950,2014-02-28T05:29:15.837,,,,0,,1511,
1638,2,,2014-02-28T14:51:00.547,1,,389,,,2014-02-28T14:51:00.547,,,,0,,41,
1639,1,,2014-02-28T15:28:46.743,2,252,1652,,,2014-07-31T01:24:47.157,"Where can I find a dataset of albums labeled with their release date, band name, genre, and number of sold copies?","data-request,music",2,1,0,,
1641,2,,2014-03-01T10:42:30.090,2,,2069,,,2014-03-01T10:42:30.090,,,,0,,1602,
1642,2,,2014-03-01T15:31:29.563,2,,1511,-1,2017-05-23T12:37:19.983,2014-03-01T15:31:29.563,,,,0,,1639,
1643,1,,2014-03-01T17:02:33.413,2,290,1652,1652,2016-05-10T16:54:37.713,2016-05-10T16:54:37.713,Where can I find a dataset of academic conferences?,"data-request,research",3,0,0,,
1644,2,,2014-03-01T17:17:42.103,2,,2031,,,2014-03-01T17:17:42.103,,,,0,,980,
1645,1,,2014-03-01T17:27:09.900,10,317,1652,70,2015-04-19T15:31:29.530,2016-03-18T18:34:00.247,Where can I find a dataset of drones attacks?,"data-request,military",2,0,1,,
1646,2,,2014-03-01T23:39:06.340,4,,2069,1652,2014-03-04T18:28:35.053,2014-03-04T18:28:35.053,,,,0,,1643,
1648,2,,2014-03-02T17:53:46.723,7,,2085,,,2014-03-02T17:53:46.723,,,,2,,1550,
1649,2,,2014-03-02T17:56:30.007,2,,2085,,,2014-03-02T17:56:30.007,,,,0,,1489,
1650,2,,2014-03-02T18:01:26.190,5,,2085,,,2014-03-02T18:01:26.190,,,,0,,1408,
1651,2,,2014-03-02T21:34:18.310,2,,1970,2075,2014-03-02T21:56:26.990,2014-03-02T21:56:26.990,,,,1,,1602,
1652,2,,2014-03-02T21:34:59.080,3,,2075,,,2014-03-02T21:34:59.080,,,,0,,1550,
1653,2,,2014-03-03T08:17:28.623,10,,1511,1511,2016-03-18T18:34:00.247,2016-03-18T18:34:00.247,,,,0,,1645,
1654,2,,2014-03-03T09:07:40.620,3,,2085,,,2014-03-03T09:07:40.620,,,,0,,40,
1655,5,,2014-03-03T15:09:59.060,0,,244,1511,2015-04-07T11:48:22.830,2015-04-07T11:48:22.830,,,,0,,,
1656,4,,2014-03-03T15:09:59.060,0,,244,70,2015-03-31T19:58:51.337,2015-03-31T19:58:51.337,,,,0,,,
